Tournament,Court,Surface,Wrank,Wage,Wheight,Wtitles,Wh2h,winner_hand,winner_weight,winner_YTD_Won_Lost,winner_YTD_Titles,winner_CAREER_W_L,winner_Career_Prize_Money,Lrank,Lage,Lheight,Ltitles,Lh2h,loser_hand,loser_weight,loser_YTD_Won_Lost,loser_YTD_Titles,loser_CAREER_W_L,loser_Career_Prize_Money,Winner,Loser,random_player,winner_player
Rotterdam,Indoor,Hard,112,24,188,3,0,L,160,-10,0,-5,"3,042,098",474,35,188.0,1,2,R,165,0,0,-6,"10,535,763",Jeremy Chardy,Ugo Humbert,Ugo Humbert,2
Rotterdam,Indoor,Hard,267,37,183,16,2,R,179,-1,0,223,"34,991,549",22,26,198.0,4,2,R,192,6,0,44,"11,161,554",Karen Khachanov,Stan Wawrinka,Stan Wawrinka,2
Rotterdam,Indoor,Hard,114,32,178.0,12,2,R,161,0,0,220,"25,065,492",9,21,193,1,0,R,194,15,1,39,"7,368,507",Kei Nishikori,Felix Auger-Aliassime,Kei Nishikori,1
Rotterdam,Indoor,Hard,58,31,180.0,6,4,R,154,3,1,98,"15,875,367",155,32,193,0,2,R,202,-8,0,-35,"7,536,402",David Goffin,Jan-Lennard Struff,David Goffin,1
Rotterdam,Indoor,Hard,37,23,183.0,0,1,R,176,-2,0,-2,"2,980,330",19,34,183,10,1,R,165,13,1,144,"15,977,950",Alejandro Davidovich Fokina,Roberto Bautista Agut,Alejandro Davidovich Fokina,1
Rotterdam,Indoor,Hard,65,28,180,0,0,R,170,-8,0,-9,"2,208,318",8,24,188.0,11,1,R,165,20,3,93,"12,074,494",Andrey Rublev,Marcos Giron,Marcos Giron,2
Rotterdam,Indoor,Hard,2,25,198,19,0,R,198,19,0,189,"32,407,055",38,25,196.0,1,2,R,180,1,1,1,"3,700,929",Alexander Bublik,Alexander Zverev,Alexander Zverev,2
Rotterdam,Indoor,Hard,5,23,193.0,9,2,R,198,27,2,120,"19,690,892",144,29,196,0,0,R,190,-4,0,4,"1,898,609",Stefanos Tsitsipas,Egor Gerasimov,Stefanos Tsitsipas,1
Rotterdam,Indoor,Hard,64,32,183.0,1,2,R,183,-10,0,-52,"7,593,863",1,26,198,13,1,R,182,17,0,140,"24,151,740",Dusan Lajovic,Daniil Medvedev,Dusan Lajovic,1
Rotterdam,Indoor,Hard,38,25,196,1,0,R,180,1,1,1,"3,700,929",32,25,185.0,1,1,R,180,4,0,4,"2,846,828",Tommy Paul,Alexander Bublik,Alexander Bublik,2
Rotterdam,Indoor,Hard,114,32,178.0,12,1,R,161,0,0,220,"25,065,492",27,23,183,5,1,R,152,10,0,36,"6,995,192",Kei Nishikori,Alex de Minaur,Kei Nishikori,1
Rotterdam,Indoor,Hard,12,26,188,4,3,L,181,12,2,30,"6,355,415",22,26,198.0,4,3,R,192,6,0,44,"11,161,554",Karen Khachanov,Cameron Norrie,Cameron Norrie,2
Rotterdam,Indoor,Hard,59,30,188.0,1,1,R,181,-1,0,3,"5,204,690",37,23,183,0,0,R,176,-2,0,-2,"2,980,330",Marton Fucsovics,Alejandro Davidovich Fokina,Marton Fucsovics,1
Rotterdam,Indoor,Hard,64,32,183,1,2,R,183,-10,0,-52,"7,593,863",201,25,188.0,2,1,R,187,-4,0,21,"8,748,925",Borna Coric,Dusan Lajovic,Dusan Lajovic,2
Rotterdam,Indoor,Hard,474,35,188.0,1,2,R,165,0,0,-6,"10,535,763",58,31,180,6,2,R,154,3,1,98,"15,875,367",Jeremy Chardy,David Goffin,Jeremy Chardy,1
Rotterdam,Indoor,Hard,52,35,191,46,1,R,181,7,0,484,"62,799,579",8,24,188.0,11,1,R,165,20,3,93,"12,074,494",Andrey Rublev,Andy Murray,Andy Murray,2
Rotterdam,Indoor,Hard,5,23,193.0,9,6,R,198,27,2,120,"19,690,892",10,25,196,5,2,R,179,17,1,23,"7,306,253",Stefanos Tsitsipas,Hubert Hurkacz,Stefanos Tsitsipas,1
Rotterdam,Indoor,Hard,59,30,188.0,1,2,R,181,-1,0,3,"5,204,690",32,25,185,1,0,R,180,4,0,4,"2,846,828",Marton Fucsovics,Tommy Paul,Marton Fucsovics,1
Rotterdam,Indoor,Hard,201,25,188.0,2,1,R,187,-4,0,21,"8,748,925",114,32,178,12,1,R,161,0,0,220,"25,065,492",Borna Coric,Kei Nishikori,Borna Coric,1
Rotterdam,Indoor,Hard,474,35,188,1,1,R,165,0,0,-6,"10,535,763",8,24,188.0,11,3,R,165,20,3,93,"12,074,494",Andrey Rublev,Jeremy Chardy,Jeremy Chardy,2
Rotterdam,Indoor,Hard,5,23,193.0,9,5,R,198,27,2,120,"19,690,892",22,26,198,4,0,R,192,6,0,44,"11,161,554",Stefanos Tsitsipas,Karen Khachanov,Stefanos Tsitsipas,1
Rotterdam,Indoor,Hard,201,25,188,2,3,R,187,-4,0,21,"8,748,925",59,30,188.0,1,1,R,181,-1,0,3,"5,204,690",Marton Fucsovics,Borna Coric,Borna Coric,2
Rotterdam,Indoor,Hard,5,23,193,9,5,R,198,27,2,120,"19,690,892",8,24,188.0,11,4,R,165,20,3,93,"12,074,494",Andrey Rublev,Stefanos Tsitsipas,Stefanos Tsitsipas,2
Rotterdam,Indoor,Hard,8,24,188.0,11,5,R,165,20,3,93,"12,074,494",59,30,188,1,2,R,181,-1,0,3,"5,204,690",Andrey Rublev,Marton Fucsovics,Andrey Rublev,1
Buenos Aires,Outdoor,Clay,264,27,178.0,0,0,R,163,0,0,-2,"554,837",129,24,191,0,0,R,194,-1,0,-4,"436,932",Mario Vilella Martinez,Tomas Barrios Vera,Mario Vilella Martinez,1
Buenos Aires,Outdoor,Clay,1357,30,,0,0,R,kg,0,0,-4,"335,776",506,30,183,0,0,R,172,0,0,-14,"1,314,122",Agustin Velotti,Guido Andreozzi,Agustin Velotti,1
Buenos Aires,Outdoor,Clay,110,26,185.0,0,0,R,170,-1,0,-2,"455,849",160,29,183,0,0,R,176,0,0,0,"348,499",Juan Pablo Varillas,Facundo Mena,Juan Pablo Varillas,1
Buenos Aires,Outdoor,Clay,524,32,191,0,0,R,187,0,0,-1,"196,268",514,24,178.0,0,0,R,152,0,0,-11,"579,519",Sumit Nagal,Carlos Gomez-Herrera,Carlos Gomez-Herrera,2
Buenos Aires,Outdoor,Clay,243,24,193.0,0,0,R,187,0,0,-2,"161,300",202,30,185,0,0,L,176,0,0,-1,"497,255",Lukas Klein,Andrea Collarini,Lukas Klein,1
Buenos Aires,Outdoor,Clay,237,29,178.0,0,0,R,165,-1,0,-10,"946,683",186,30,178,0,0,R,160,-1,0,-10,"1,160,601",Nicolas Kicker,Renzo Olivo,Nicolas Kicker,1
Buenos Aires,Outdoor,Clay,77,22,196,0,0,R,180,-5,0,-6,"439,251",319,28,,0,0,R,154,0,0,2,"490,519",Joao Domingues,Tomas Martin Etcheverry,Tomas Martin Etcheverry,2
Buenos Aires,Outdoor,Clay,300,28,178,0,0,R,168,0,0,0,"188,523",878,29,180.0,0,0,R,169,0,0,-13,"624,466",Guilherme Clezar,Hernan Casanova,Hernan Casanova,2
Buenos Aires,Outdoor,Clay,78,25,188,0,1,L,165,1,0,-1,"731,804",35,21,170.0,1,0,R,154,5,1,5,"857,011",Sebastian Baez,Alejandro Tabilo,Alejandro Tabilo,2
Buenos Aires,Outdoor,Clay,580,35,191,2,0,R,176,0,0,-18,"7,035,294",130,25,185.0,0,0,R,180,-1,0,-14,"1,371,600",Ernesto Escobedo,Leonardo Mayer,Leonardo Mayer,2
Buenos Aires,Outdoor,Clay,61,23,188.0,0,0,R,176,-10,0,-13,"978,209",313,24,180,0,0,R,172,0,0,0,"205,854",Daniel Altmaier,Orlando Luz,Daniel Altmaier,1
Buenos Aires,Outdoor,Clay,475,25,185,0,0,R,185,0,0,-3,"323,672",41,23,185.0,0,0,R,176,2,0,-3,"1,038,623",Francisco Cerundolo,Joao Menezes,Joao Menezes,2
Buenos Aires,Outdoor,Clay,204,29,183.0,0,0,R,181,-2,0,-22,"1,461,923",151,30,185,0,0,R,179,-4,0,-5,"741,456",Jozef Kovalik,Emilio Gomez,Jozef Kovalik,1
Buenos Aires,Outdoor,Clay,757,30,193,0,0,R,191,0,0,-7,"306,766",255,22,185.0,1,0,R,174,-1,0,-6,"517,017",Thiago Seyboth Wild,Christian Lindell,Christian Lindell,2
Buenos Aires,Outdoor,Clay,523,29,180.0,0,0,R,174,0,0,-1,"155,732",80,29,180,0,0,R,165,-5,0,-13,"1,492,654",Pedro Sakamoto,Hugo Dellien,Pedro Sakamoto,1
Buenos Aires,Outdoor,Clay,369,26,185,0,0,R,176,0,0,1,"81,118",71,25,183.0,0,0,R,168,-2,0,-26,"2,642,776",Jaume Munar,Nicolas Alvarez,Nicolas Alvarez,2
Buenos Aires,Outdoor,Clay,523,29,180,0,0,R,174,0,0,-1,"155,732",1357,30,,0,0,R,kg,0,0,-4,"335,776",Agustin Velotti,Pedro Sakamoto,Pedro Sakamoto,2
Buenos Aires,Outdoor,Clay,514,24,178.0,0,0,R,152,0,0,-11,"579,519",264,27,178,0,0,R,163,0,0,-2,"554,837",Sumit Nagal,Mario Vilella Martinez,Sumit Nagal,1
Buenos Aires,Outdoor,Clay,319,28,,0,0,R,154,0,0,2,"490,519",130,25,185.0,0,0,R,180,-1,0,-14,"1,371,600",Ernesto Escobedo,Joao Domingues,Joao Domingues,2
Buenos Aires,Outdoor,Clay,61,23,188.0,0,0,R,176,-10,0,-13,"978,209",110,26,185,0,0,R,170,-1,0,-2,"455,849",Daniel Altmaier,Juan Pablo Varillas,Daniel Altmaier,1
Buenos Aires,Outdoor,Clay,41,23,185.0,0,0,R,176,2,0,-3,"1,038,623",878,29,180,0,0,R,169,0,0,-13,"624,466",Francisco Cerundolo,Guilherme Clezar,Francisco Cerundolo,1
Buenos Aires,Outdoor,Clay,204,29,183,0,0,R,181,-2,0,-22,"1,461,923",237,29,178.0,0,0,R,165,-1,0,-10,"946,683",Nicolas Kicker,Jozef Kovalik,Jozef Kovalik,2
Buenos Aires,Outdoor,Clay,243,24,193.0,0,0,R,187,0,0,-2,"161,300",255,22,185,1,0,R,174,-1,0,-6,"517,017",Lukas Klein,Thiago Seyboth Wild,Lukas Klein,1
Buenos Aires,Outdoor,Clay,35,21,170,1,0,R,154,5,1,5,"857,011",71,25,183.0,0,0,R,168,-2,0,-26,"2,642,776",Jaume Munar,Sebastian Baez,Sebastian Baez,2
Buenos Aires,Outdoor,Clay,514,24,178.0,0,0,R,152,0,0,-11,"579,519",237,29,178,0,0,R,165,-1,0,-10,"946,683",Sumit Nagal,Nicolas Kicker,Sumit Nagal,1
Buenos Aires,Outdoor,Clay,130,25,185,0,0,R,180,-1,0,-14,"1,371,600",243,24,193.0,0,0,R,187,0,0,-2,"161,300",Lukas Klein,Ernesto Escobedo,Ernesto Escobedo,2
Buenos Aires,Outdoor,Clay,41,23,185.0,0,0,R,176,2,0,-3,"1,038,623",1357,30,,0,0,R,kg,0,0,-4,"335,776",Francisco Cerundolo,Agustin Velotti,Francisco Cerundolo,1
Buenos Aires,Outdoor,Clay,61,23,188,0,0,R,176,-10,0,-13,"978,209",71,25,183.0,0,1,R,168,-2,0,-26,"2,642,776",Jaume Munar,Daniel Altmaier,Daniel Altmaier,2
Buenos Aires,Outdoor,Clay,60,33,185,4,0,R,163,2,1,-36,"7,769,171",514,24,178.0,0,1,R,152,0,0,-11,"579,519",Sumit Nagal,Joao Sousa,Joao Sousa,2
Buenos Aires,Outdoor,Clay,71,25,183.0,0,1,R,168,-2,0,-26,"2,642,776",241,21,183,0,0,L,165,0,0,-2,"91,112",Jaume Munar,Facundo Diaz Acosta,Jaume Munar,1
Buenos Aires,Outdoor,Clay,87,29,183,1,0,R,170,-7,0,-22,"3,034,818",89,28,183.0,0,3,L,172,1,0,-23,"2,422,322",Thiago Monteiro,Roberto Carballes Baena,Roberto Carballes Baena,2
Buenos Aires,Outdoor,Clay,136,27,188.0,0,1,R,170,-2,0,-10,"1,488,200",198,29,185,0,0,R,176,-1,0,-25,"1,875,947",Gianluca Mager,Salvatore Caruso,Gianluca Mager,1
Buenos Aires,Outdoor,Clay,117,28,180.0,0,1,L,175,-3,0,-8,"2,178,095",194,21,188,0,0,R,179,0,0,-1,"132,214",Dominik Koepfer,Thiago Agustin Tirante,Dominik Koepfer,1
Buenos Aires,Outdoor,Clay,182,32,183,0,0,R,183,-1,0,-11,"1,558,195",243,24,193.0,0,1,R,187,0,0,-2,"161,300",Lukas Klein,Andrej Martin,Andrej Martin,2
Buenos Aires,Outdoor,Clay,122,20,183,1,0,L,157,-2,0,-2,"462,656",84,31,193.0,2,1,L,198,-8,0,-32,"5,829,145",Federico Delbonis,Juan Manuel Cerundolo,Juan Manuel Cerundolo,2
Buenos Aires,Outdoor,Clay,41,23,185.0,0,1,R,176,2,0,-3,"1,038,623",67,30,180,0,2,R,161,0,0,-5,"1,696,575",Francisco Cerundolo,Federico Coria,Francisco Cerundolo,1
Buenos Aires,Outdoor,Clay,28,24,188.0,1,1,R,190,-1,0,-18,"5,737,564",102,32,183,0,1,L,180,-7,0,-36,"2,360,034",Frances Tiafoe,Facundo Bagnis,Frances Tiafoe,1
Buenos Aires,Outdoor,Clay,57,27,188.0,2,2,R,181,-2,0,-9,"3,612,639",166,29,185,3,1,R,171,-4,0,-46,"4,435,378",Laslo Djere,Marco Cecchinato,Laslo Djere,1
Buenos Aires,Outdoor,Clay,100,36,180.0,4,2,R,176,-3,0,-74,"6,862,683",138,28,180,1,0,R,154,-1,0,-15,"2,101,811",Pablo Andujar,Juan Ignacio Londero,Pablo Andujar,1
Buenos Aires,Outdoor,Clay,29,19,188,1,0,R,169,3,1,0,"1,147,871",39,34,188.0,4,2,L,168,0,1,-28,"9,369,535",Albert Ramos-Vinolas,Holger Rune,Holger Rune,2
Buenos Aires,Outdoor,Clay,0,(),,0,0,U,kg,-200,0,-13727,0,30,22,183.0,1,0,R,165,11,0,4,"3,555,649",Miomir Kecmanovic, Bye, Bye,2
Buenos Aires,Outdoor,Clay,73,33,196.0,3,0,R,176,-13,0,-45,"9,767,807",0,(),,0,0,U,kg,-200,0,-13727,0,Benoit Paire, Bye,Benoit Paire,1
Buenos Aires,Outdoor,Clay,0,(),,0,0,U,kg,-200,0,-13727,0,43,26,185.0,5,0,R,187,-3,0,8,"4,444,400",Cristian Garin, Bye, Bye,2
Buenos Aires,Outdoor,Clay,15,29,170.0,4,0,R,141,10,0,50,"12,357,623",0,(),,0,0,U,kg,-200,0,-13727,0,Diego Schwartzman, Bye,Diego Schwartzman,1
Buenos Aires,Outdoor,Clay,71,25,183.0,0,3,R,168,-2,0,-26,"2,642,776",28,24,188,1,0,R,190,-1,0,-18,"5,737,564",Jaume Munar,Frances Tiafoe,Jaume Munar,1
Buenos Aires,Outdoor,Clay,57,27,188.0,2,1,R,181,-2,0,-9,"3,612,639",84,31,193,2,0,L,198,-8,0,-32,"5,829,145",Laslo Djere,Federico Delbonis,Laslo Djere,1
Buenos Aires,Outdoor,Clay,100,36,180.0,4,1,R,176,-3,0,-74,"6,862,683",136,27,188,0,1,R,170,-2,0,-10,"1,488,200",Pablo Andujar,Gianluca Mager,Pablo Andujar,1
Buenos Aires,Outdoor,Clay,117,28,180,0,0,L,175,-3,0,-8,"2,178,095",39,34,188.0,4,1,L,168,0,1,-28,"9,369,535",Albert Ramos-Vinolas,Dominik Koepfer,Dominik Koepfer,2
Buenos Aires,Outdoor,Clay,30,22,183.0,1,1,R,165,11,0,4,"3,555,649",89,28,183,0,0,L,172,1,0,-23,"2,422,322",Miomir Kecmanovic,Thiago Monteiro,Miomir Kecmanovic,1
Buenos Aires,Outdoor,Clay,41,23,185.0,0,2,R,176,2,0,-3,"1,038,623",73,33,196,3,0,R,176,-13,0,-45,"9,767,807",Francisco Cerundolo,Benoit Paire,Francisco Cerundolo,1
Buenos Aires,Outdoor,Clay,43,26,185,5,0,R,187,-3,0,8,"4,444,400",514,24,178.0,0,1,R,152,0,0,-11,"579,519",Sumit Nagal,Cristian Garin,Cristian Garin,2
Buenos Aires,Outdoor,Clay,15,29,170.0,4,1,R,141,10,0,50,"12,357,623",243,24,193,0,0,R,187,0,0,-2,"161,300",Diego Schwartzman,Lukas Klein,Diego Schwartzman,1
Buenos Aires,Outdoor,Clay,100,36,180,4,0,R,176,-3,0,-74,"6,862,683",41,23,185.0,0,1,R,176,2,0,-3,"1,038,623",Francisco Cerundolo,Pablo Andujar,Pablo Andujar,2
Buenos Aires,Outdoor,Clay,39,34,188.0,4,1,L,168,0,1,-28,"9,369,535",514,24,178,0,0,R,152,0,0,-11,"579,519",Albert Ramos-Vinolas,Sumit Nagal,Albert Ramos-Vinolas,1
Buenos Aires,Outdoor,Clay,30,22,183.0,1,4,R,165,11,0,4,"3,555,649",57,27,188,2,1,R,181,-2,0,-9,"3,612,639",Miomir Kecmanovic,Laslo Djere,Miomir Kecmanovic,1
Buenos Aires,Outdoor,Clay,15,29,170.0,4,5,R,141,10,0,50,"12,357,623",71,25,183,0,0,R,168,-2,0,-26,"2,642,776",Diego Schwartzman,Jaume Munar,Diego Schwartzman,1
Buenos Aires,Outdoor,Clay,39,34,188,4,0,L,168,0,1,-28,"9,369,535",41,23,185.0,0,1,R,176,2,0,-3,"1,038,623",Francisco Cerundolo,Albert Ramos-Vinolas,Albert Ramos-Vinolas,2
Buenos Aires,Outdoor,Clay,30,22,183,1,0,R,165,11,0,4,"3,555,649",15,29,170.0,4,3,R,141,10,0,50,"12,357,623",Diego Schwartzman,Miomir Kecmanovic,Miomir Kecmanovic,2
Buenos Aires,Outdoor,Clay,15,29,170.0,4,3,R,141,10,0,50,"12,357,623",41,23,185,0,0,R,176,2,0,-3,"1,038,623",Diego Schwartzman,Francisco Cerundolo,Diego Schwartzman,1
Doha,Outdoor,Hard,0,34,185.0,0,0,R,171,0,0,-1,"1,302,977",0,38,203,0,0,R,207,0,0,1,"7,565,966",Tim Puetz,Marcelo Melo,Tim Puetz,1
Doha,Outdoor,Hard,169,27,188.0,0,0,R,178,1,0,-8,"1,039,136",0,38,188,0,0,R,191,0,0,-5,"1,368,011",Ramkumar Ramanathan,Frederik Nielsen,Ramkumar Ramanathan,1
Doha,Outdoor,Hard,0,28,,0,0,U,kg,0,0,-2,"71,465",301,34,188.0,0,0,R,192,0,0,-50,"3,586,641",Lukas Lacko,Mousa Shanan Zayed,Mousa Shanan Zayed,2
Doha,Outdoor,Hard,344,31,193.0,0,0,L,187,-1,0,-8,"1,101,471",0,34,185,0,0,R,171,0,0,-1,"1,302,977",Blaz Rola,Tim Puetz,Blaz Rola,1
Doha,Outdoor,Hard,205,33,173,0,0,R,154,-1,0,-36,"2,414,309",108,28,183.0,0,0,R,172,-5,0,-13,"1,084,752",Christopher O'Connell,Thomas Fabbiano,Thomas Fabbiano,2
Doha,Outdoor,Hard,124,31,193,0,0,R,187,-5,0,-29,"1,989,070",169,27,188.0,0,0,R,178,1,0,-8,"1,039,136",Ramkumar Ramanathan,Norbert Gombos,Norbert Gombos,2
Doha,Outdoor,Hard,301,34,188,0,0,R,192,0,0,-50,"3,586,641",48,25,193.0,0,1,R,176,-7,0,0,"3,114,801",Lloyd Harris,Lukas Lacko,Lukas Lacko,2
Doha,Outdoor,Hard,108,28,183,0,0,R,172,-5,0,-13,"1,084,752",134,32,193.0,0,1,R,194,1,0,-38,"6,829,870",Vasek Pospisil,Christopher O'Connell,Christopher O'Connell,2
Doha,Outdoor,Hard,0,27,,0,0,R,kg,0,0,-4,"79,403",42,28,185.0,3,1,R,187,-5,1,2,"3,016,240",Aslan Karatsev,Mubarak Shannan Zayid,Mubarak Shannan Zayid,2
Doha,Outdoor,Hard,318,38,185.0,0,1,R,182,-2,0,-40,"4,013,454",124,31,193,0,0,R,187,-5,0,-29,"1,989,070",Malek Jaziri,Norbert Gombos,Malek Jaziri,1
Doha,Outdoor,Hard,344,31,193,0,0,L,187,-1,0,-8,"1,101,471",69,36,183.0,15,1,R,174,2,0,218,"19,390,899",Richard Gasquet,Blaz Rola,Blaz Rola,2
Doha,Outdoor,Hard,64,32,183,1,1,R,183,-10,0,-52,"7,593,863",59,30,188.0,1,2,R,181,-1,0,3,"5,204,690",Marton Fucsovics,Dusan Lajovic,Dusan Lajovic,2
Doha,Outdoor,Hard,54,27,191,2,2,R,168,-2,0,-3,"3,837,473",14,24,196.0,3,3,R,190,15,2,23,"7,813,151",Taylor Fritz,Lorenzo Sonego,Lorenzo Sonego,2
Doha,Outdoor,Hard,33,32,175.0,1,3,R,165,-2,0,-9,"5,368,587",474,35,188,1,1,R,165,0,0,-6,"10,535,763",Daniel Evans,Jeremy Chardy,Daniel Evans,1
Doha,Outdoor,Hard,38,25,196.0,1,1,R,180,1,1,1,"3,700,929",169,27,188,0,0,R,178,1,0,-8,"1,039,136",Alexander Bublik,Ramkumar Ramanathan,Alexander Bublik,1
Doha,Outdoor,Hard,85,33,183,1,1,R,174,-6,0,-26,"5,124,430",26,30,185.0,5,2,R,174,-9,0,-16,"8,197,660",Nikoloz Basilashvili,John Millman,John Millman,2
Doha,Outdoor,Hard,267,37,183,16,0,R,179,-1,0,223,"34,991,549",48,25,193.0,0,1,R,176,-7,0,0,"3,114,801",Lloyd Harris,Stan Wawrinka,Stan Wawrinka,2
Doha,Outdoor,Hard,58,31,180.0,6,3,R,154,3,1,98,"15,875,367",31,30,185,0,3,R,165,4,0,3,"5,575,158",David Goffin,Filip Krajinovic,David Goffin,1
Doha,Outdoor,Hard,19,34,183.0,10,2,R,165,13,1,144,"15,977,950",18,24,211,4,2,R,225,6,2,5,"4,103,038",Roberto Bautista Agut,Reilly Opelka,Roberto Bautista Agut,1
Doha,Outdoor,Hard,0,(),,0,0,U,kg,-200,0,-13727,0,16,23,185.0,1,0,L,165,2,0,26,"9,207,371",Denis Shapovalov, Bye, Bye,2
Doha,Outdoor,Hard,8,24,188.0,11,0,R,165,20,3,93,"12,074,494",0,(),,0,0,U,kg,-200,0,-13727,0,Andrey Rublev, Bye,Andrey Rublev,1
Doha,Outdoor,Hard,97,40,185.0,103,0,R,187,0,0,976,"130,594,339",0,(),,0,0,U,kg,-200,0,-13727,0,Roger Federer, Bye,Roger Federer,1
Doha,Outdoor,Hard,346,28,185.0,17,0,R,174,-6,0,137,"28,998,861",0,(),,0,0,U,kg,-200,0,-13727,0,Dominic Thiem, Bye,Dominic Thiem,1
Doha,Outdoor,Hard,59,30,188.0,1,3,R,181,-1,0,3,"5,204,690",48,25,193,0,2,R,176,-7,0,0,"3,114,801",Marton Fucsovics,Lloyd Harris,Marton Fucsovics,1
Doha,Outdoor,Hard,318,38,185,0,0,R,182,-2,0,-40,"4,013,454",26,30,185.0,5,2,R,174,-9,0,-16,"8,197,660",Nikoloz Basilashvili,Malek Jaziri,Malek Jaziri,2
Doha,Outdoor,Hard,58,31,180,6,1,R,154,3,1,98,"15,875,367",14,24,196.0,3,1,R,190,15,2,23,"7,813,151",Taylor Fritz,David Goffin,David Goffin,2
Doha,Outdoor,Hard,19,34,183.0,10,1,R,165,13,1,144,"15,977,950",38,25,196,1,2,R,180,1,1,1,"3,700,929",Roberto Bautista Agut,Alexander Bublik,Roberto Bautista Agut,1
Doha,Outdoor,Hard,16,23,185.0,1,3,L,165,2,0,26,"9,207,371",134,32,193,0,1,R,194,1,0,-38,"6,829,870",Denis Shapovalov,Vasek Pospisil,Denis Shapovalov,1
Doha,Outdoor,Hard,69,36,183,15,0,R,174,2,0,218,"19,390,899",8,24,188.0,11,1,R,165,20,3,93,"12,074,494",Andrey Rublev,Richard Gasquet,Richard Gasquet,2
Doha,Outdoor,Hard,97,40,185.0,103,4,R,187,0,0,976,"130,594,339",33,32,175,1,0,R,165,-2,0,-9,"5,368,587",Roger Federer,Daniel Evans,Roger Federer,1
Doha,Outdoor,Hard,42,28,185,3,0,R,187,-5,1,2,"3,016,240",346,28,185.0,17,1,R,174,-6,0,137,"28,998,861",Dominic Thiem,Aslan Karatsev,Aslan Karatsev,2
Doha,Outdoor,Hard,16,23,185,1,4,L,165,2,0,26,"9,207,371",14,24,196.0,3,1,R,190,15,2,23,"7,813,151",Taylor Fritz,Denis Shapovalov,Denis Shapovalov,2
Doha,Outdoor,Hard,59,30,188,1,2,R,181,-1,0,3,"5,204,690",8,24,188.0,11,5,R,165,20,3,93,"12,074,494",Andrey Rublev,Marton Fucsovics,Marton Fucsovics,2
Doha,Outdoor,Hard,97,40,185,103,1,R,187,0,0,976,"130,594,339",26,30,185.0,5,1,R,174,-9,0,-16,"8,197,660",Nikoloz Basilashvili,Roger Federer,Roger Federer,2
Doha,Outdoor,Hard,19,34,183.0,10,4,R,165,13,1,144,"15,977,950",346,28,185,17,1,R,174,-6,0,137,"28,998,861",Roberto Bautista Agut,Dominic Thiem,Roberto Bautista Agut,1
Doha,Outdoor,Hard,26,30,185.0,5,2,R,174,-9,0,-16,"8,197,660",14,24,196,3,2,R,190,15,2,23,"7,813,151",Nikoloz Basilashvili,Taylor Fritz,Nikoloz Basilashvili,1
Doha,Outdoor,Hard,19,34,183.0,10,3,R,165,13,1,144,"15,977,950",8,24,188,11,4,R,165,20,3,93,"12,074,494",Roberto Bautista Agut,Andrey Rublev,Roberto Bautista Agut,1
Doha,Outdoor,Hard,26,30,185.0,5,2,R,174,-9,0,-16,"8,197,660",19,34,183,10,4,R,165,13,1,144,"15,977,950",Nikoloz Basilashvili,Roberto Bautista Agut,Nikoloz Basilashvili,1
Marseille,Indoor,Hard,444,34,188.0,0,0,R,176,-1,0,-49,"3,962,524",269,27,178,0,0,L,163,0,0,-3,"496,284",Matthew Ebden,Frederico Ferreira Silva,Matthew Ebden,1
Marseille,Indoor,Hard,725,36,193,3,0,R,189,0,0,21,"9,265,938",339,31,175.0,0,0,R,160,-3,0,-10,"935,391",Steven Diez,Viktor Troicki,Viktor Troicki,2
Marseille,Indoor,Hard,349,33,191.0,6,0,R,187,2,0,8,"7,649,959",191,29,191,0,0,R,170,0,0,-7,"518,898",Ernests Gulbis,Filip Horansky,Ernests Gulbis,1
Marseille,Indoor,Hard,161,25,183,0,0,R,165,0,0,-4,"551,817",45,25,198.0,0,0,R,185,-1,0,-1,"1,239,154",Maxime Cressy,Alexandre Muller,Alexandre Muller,2
Marseille,Indoor,Hard,90,25,183,0,0,R,174,-2,0,-9,"995,799",312,28,188.0,0,0,R,183,0,0,-3,"783,875",Mathias Bourgue,Bernabe Zapata Miralles,Bernabe Zapata Miralles,2
Marseille,Indoor,Hard,296,25,196,0,0,R,187,0,0,-5,"679,999",62,26,196.0,0,0,R,193,1,0,1,"1,287,822",Arthur Rinderknech,Maxime Janvier,Maxime Janvier,2
Marseille,Indoor,Hard,149,30,180.0,0,0,R,170,0,0,-5,"654,780",273,25,188,0,0,R,172,0,0,-9,"1,236,373",Constant Lestienne,Marc Polmans,Constant Lestienne,1
Marseille,Indoor,Hard,272,26,183,0,0,R,168,0,0,-7,"1,038,020",51,24,178.0,0,0,L,160,5,0,6,"890,308",Alex Molcan,Antoine Hoang,Antoine Hoang,2
Marseille,Indoor,Hard,349,33,191,6,0,R,187,2,0,8,"7,649,959",51,24,178.0,0,0,L,160,5,0,6,"890,308",Alex Molcan,Ernests Gulbis,Ernests Gulbis,2
Marseille,Indoor,Hard,444,34,188.0,0,0,R,176,-1,0,-49,"3,962,524",312,28,188,0,0,R,183,0,0,-3,"783,875",Matthew Ebden,Mathias Bourgue,Matthew Ebden,1
Marseille,Indoor,Hard,339,31,175,0,0,R,160,-3,0,-10,"935,391",149,30,180.0,0,0,R,170,0,0,-5,"654,780",Constant Lestienne,Steven Diez,Steven Diez,2
