tourney_date,tourney_name,surface,tourney_level,round,first_player_height,first_player_age,first_player_rank,first_player_ace,first_player_double_fault,second_player_height,second_player_age,second_player_rank,second_player_ace,second_player_double_fault,first_player,second_player,winner_player,player1_AceAverage_AllTime,player2_AceAverage_AllTime,player1_AceAverage_surface,player2_AceAverage_surface,player1_win_avr_surface_alltime,player2_win_avr_surface_alltime,year,player1_win_avr_surface_and_year,player2_win_avr_surface_and_year
20190415,Monte Carlo Masters,Clay,M,R16,185.0,32.8,2.0,1.0,3.0,188.0,27.9,28.0,3.0,4.0,Rafael Nadal,Grigor Dimitrov,1,3.0,7.5,1.9,5.1,0.903,0.62,2019,1.0,1.0
20190415,Monte Carlo Masters,Clay,M,R16,185.0,26.5,16.0,4.0,4.0,185.0,28.9,35.0,3.0,2.0,Marco Cecchinato,Guido Pella,2,4.3,5.3,3.4,4.5,0.464,0.56,2019,0.75,0.8
20190415,Monte Carlo Masters,Clay,M,R16,198.0,21.9,3.0,6.0,4.0,178.0,31.8,18.0,0.0,0.0,Alexander Zverev,Fabio Fognini,2,7.3,3.3,5.4,2.6,0.711,0.635,2019,0.667,0.2
20190415,Monte Carlo Masters,Clay,M,R16,188.0,22.4,13.0,2.0,0.0,188.0,28.0,49.0,5.0,1.0,Borna Coric,Pierre Hugues Herbert,1,5.7,9.4,5.3,8.8,0.565,0.45,2019,1.0,0.75
20190415,Monte Carlo Masters,Clay,M,R16,191.0,23.9,96.0,1.0,2.0,188.0,23.6,56.0,3.0,5.0,Lorenzo Sonego,Cameron Norrie,1,6.7,4.6,5.2,2.9,0.526,0.571,2019,0.583,0.5
20190415,Monte Carlo Masters,Clay,M,R16,180.0,28.7,48.0,1.0,2.0,185.0,25.6,5.0,0.0,2.0,Dusan Lajovic,Dominic Thiem,1,4.0,5.9,3.5,4.4,0.505,0.753,2019,0.5,0.6
20190415,Monte Carlo Masters,Clay,M,R16,198.0,23.1,14.0,2.0,3.0,193.0,20.6,8.0,2.0,2.0,Daniil Medvedev,Stefanos Tsitsipas,1,6.9,7.2,3.7,4.6,0.267,0.6,2019,1.0,1.0
20190415,Monte Carlo Masters,Clay,M,R16,193.0,21.4,65.0,2.0,6.0,188.0,31.8,1.0,3.0,3.0,Taylor Fritz,Novak Djokovic,2,8.7,5.3,6.6,3.8,0.571,0.828,2019,0.667,1.0
20190415,Monte Carlo Masters,Clay,M,QF,185.0,32.8,2.0,4.0,3.0,185.0,28.9,35.0,1.0,4.0,Rafael Nadal,Guido Pella,1,2.9,5.2,1.9,4.5,0.904,0.565,2019,1.0,0.812
20190415,Monte Carlo Masters,Clay,M,QF,178.0,31.8,18.0,0.0,4.0,188.0,22.4,13.0,1.0,2.0,Fabio Fognini,Borna Coric,1,3.3,5.7,2.6,5.2,0.637,0.571,2019,0.333,1.0
20190415,Monte Carlo Masters,Clay,M,QF,191.0,23.9,96.0,3.0,1.0,180.0,28.7,48.0,1.0,2.0,Lorenzo Sonego,Dusan Lajovic,2,6.5,3.9,5.0,3.5,0.55,0.509,2019,0.615,0.6
20190415,Monte Carlo Masters,Clay,M,QF,188.0,31.8,1.0,4.0,3.0,198.0,23.1,14.0,3.0,2.0,Novak Djokovic,Daniil Medvedev,2,5.3,6.9,3.8,3.6,0.83,0.312,2019,1.0,1.0
20190415,Monte Carlo Masters,Clay,M,SF,185.0,32.8,2.0,0.0,2.0,178.0,31.8,18.0,1.0,1.0,Rafael Nadal,Fabio Fognini,2,3.0,3.3,1.9,2.6,0.904,0.639,2019,1.0,0.429
20190415,Monte Carlo Masters,Clay,M,SF,180.0,28.7,48.0,2.0,3.0,198.0,23.1,14.0,0.0,3.0,Dusan Lajovic,Daniil Medvedev,1,3.9,6.9,3.5,3.6,0.514,0.353,2019,0.667,1.0
20190415,Monte Carlo Masters,Clay,M,F,178.0,31.8,18.0,0.0,2.0,180.0,28.7,48.0,1.0,3.0,Fabio Fognini,Dusan Lajovic,1,3.3,3.9,2.6,3.5,0.641,0.514,2019,0.5,0.667
20190422,Barcelona,Clay,A,R64,190.0,33.0,110.0,3.0,2.0,198.0,23.5,81.0,4.0,0.0,Marcel Granollers,Nicolas Jarry,2,4.4,9.5,3.0,7.1,0.467,0.515,2019,0.667,0.0
20190422,Barcelona,Clay,A,R64,188.0,37.5,93.0,5.0,3.0,188.0,35.4,37.0,2.0,3.0,Feliciano Lopez,Fernando Verdasco,2,11.2,6.2,8.6,4.0,0.524,0.581,2019,,0.0
20190422,Barcelona,Clay,A,R64,191.0,26.2,71.0,2.0,1.0,178.0,24.0,61.0,2.0,0.0,Taro Daniel,Mackenzie Mcdonald,2,3.2,4.5,2.8,3.0,0.44,0.0,2019,0.375,0.0
20190422,Barcelona,Clay,A,R64,188.0,31.2,83.0,2.0,0.0,188.0,23.6,45.0,3.0,4.0,Albert Ramos,Cameron Norrie,1,3.6,4.6,2.9,2.9,0.528,0.533,2019,0.545,0.429
20190422,Barcelona,Clay,A,R64,211.0,21.6,59.0,7.0,6.0,193.0,21.4,58.0,5.0,2.0,Reilly Opelka,Taylor Fritz,2,19.6,8.6,12.3,6.3,0.0,0.533,2019,0.0,0.5
20190422,Barcelona,Clay,A,R64,185.0,35.2,72.0,4.0,3.0,183.0,27.7,97.0,1.0,7.0,Malek Jaziri,Guido Andreozzi,1,4.1,4.3,2.4,3.3,0.405,0.267,2019,0.143,0.167
20190422,Barcelona,Clay,A,R64,185.0,22.8,48.0,3.0,4.0,190.0,29.7,47.0,1.0,3.0,Cristian Garin,Martin Klizan,1,4.2,4.9,3.9,4.0,0.632,0.604,2019,0.786,0.5
20190422,Barcelona,Clay,A,R64,190.0,28.5,76.0,0.0,5.0,185.0,19.0,276.0,1.0,0.0,Federico Delbonis,Nicola Kuhn,2,3.9,3.0,3.3,,0.556,,2019,0.4,
20190422,Barcelona,Clay,A,R64,185.0,30.0,50.0,8.0,4.0,185.0,28.9,28.0,7.0,1.0,Joao Sousa,Guido Pella,2,3.6,5.2,2.9,4.5,0.487,0.558,2019,0.333,0.765
20190422,Barcelona,Clay,A,R64,196.0,29.9,46.0,7.0,5.0,180.0,25.6,79.0,1.0,1.0,Benoit Paire,Juan Ignacio Londero,1,8.4,3.1,6.2,3.4,0.514,0.571,2019,1.0,0.615
20190422,Barcelona,Clay,A,R64,180.0,30.9,107.0,0.0,6.0,183.0,21.9,57.0,2.0,2.0,Pedro Sousa,Jaume Munar,2,1.9,4.4,2.1,3.5,0.3,0.548,2019,0.0,0.625
20190422,Barcelona,Clay,A,R64,170.0,26.6,25.0,1.0,3.0,170.0,23.5,70.0,1.0,2.0,Diego Schwartzman,Yoshihito Nishioka,1,2.5,1.7,1.8,0.7,0.523,0.0,2019,0.556,
20190422,Barcelona,Clay,A,R64,188.0,27.2,36.0,2.0,3.0,180.0,26.6,82.0,2.0,0.0,Marton Fucsovics,Denis Kudla,1,4.3,5.9,3.2,4.7,0.48,0.231,2019,0.5,0.0
20190422,Barcelona,Clay,A,R64,180.0,25.8,92.0,2.0,0.0,193.0,28.9,51.0,7.0,1.0,Hugo Dellien,Jan Lennard Struff,2,1.9,8.3,1.9,6.1,0.5,0.408,2019,0.5,0.5
20190422,Barcelona,Clay,A,R64,190.0,31.6,96.0,1.0,4.0,175.0,37.0,155.0,1.0,2.0,Mischa Zverev,David Ferrer,2,5.8,2.6,4.9,2.2,0.382,0.699,2019,0.0,0.5
20190422,Barcelona,Clay,A,R64,193.0,28.5,80.0,4.0,1.0,188.0,31.9,63.0,7.0,6.0,Marius Copil,Leonardo Mayer,2,11.0,6.2,8.0,5.3,0.19,0.531,2019,,0.333
20190422,Barcelona,Clay,A,R32,198.0,22.0,3.0,9.0,10.0,198.0,23.5,81.0,5.0,4.0,Alexander Zverev,Nicolas Jarry,2,7.3,9.4,5.4,7.0,0.702,0.529,2019,0.5,0.25
20190422,Barcelona,Clay,A,R32,188.0,27.9,43.0,6.0,5.0,188.0,35.4,37.0,3.0,7.0,Grigor Dimitrov,Fernando Verdasco,1,7.5,6.2,5.1,4.0,0.613,0.584,2019,0.667,0.333
20190422,Barcelona,Clay,A,R32,178.0,24.0,61.0,3.0,1.0,183.0,34.3,27.0,0.0,2.0,Mackenzie Mcdonald,Gilles Simon,1,4.5,4.0,2.7,3.2,0.333,0.543,2019,0.5,0.8
20190422,Barcelona,Clay,A,R32,188.0,31.2,83.0,1.0,1.0,198.0,23.1,14.0,5.0,3.0,Albert Ramos,Daniil Medvedev,2,3.6,6.8,2.9,3.4,0.531,0.333,2019,0.583,0.8
20190422,Barcelona,Clay,A,R32,193.0,21.4,58.0,8.0,0.0,178.0,29.3,7.0,1.0,3.0,Taylor Fritz,Kei Nishikori,2,8.6,3.7,6.2,2.5,0.562,0.733,2019,0.6,0.0
20190422,Barcelona,Clay,A,R32,185.0,35.2,72.0,0.0,4.0,193.0,18.7,31.0,3.0,2.0,Malek Jaziri,Felix Auger Aliassime,2,4.1,6.5,2.4,5.6,0.421,0.562,2019,0.25,0.636
20190422,Barcelona,Clay,A,R32,185.0,20.0,20.0,3.0,3.0,185.0,22.8,48.0,4.0,1.0,Denis Shapovalov,Cristian Garin,2,8.0,4.2,4.8,3.8,0.538,0.65,2019,0.0,0.8
20190422,Barcelona,Clay,A,R32,185.0,19.0,276.0,1.0,2.0,183.0,26.0,104.0,3.0,0.0,Nicola Kuhn,Roberto Carballes Baena,2,2.6,2.9,1.0,3.0,1.0,0.475,2019,1.0,0.556
20190422,Barcelona,Clay,A,R32,198.0,22.9,13.0,5.0,3.0,185.0,28.9,28.0,1.0,3.0,Karen Khachanov,Guido Pella,2,8.8,5.2,6.1,4.5,0.571,0.563,2019,0.0,0.778
20190422,Barcelona,Clay,A,R32,196.0,29.9,46.0,13.0,12.0,188.0,27.7,29.0,1.0,4.0,Benoit Paire,Pablo Carreno Busta,1,8.4,4.0,6.2,3.2,0.519,0.547,2019,1.0,0.0
20190422,Barcelona,Clay,A,R32,188.0,21.2,30.0,0.0,2.0,183.0,21.9,57.0,4.0,4.0,Frances Tiafoe,Jaume Munar,2,7.8,4.4,5.8,3.5,0.375,0.562,2019,,0.647
20190422,Barcelona,Clay,A,R32,170.0,26.6,25.0,0.0,7.0,185.0,25.6,5.0,0.0,0.0,Diego Schwartzman,Dominic Thiem,2,2.5,5.9,1.7,4.4,0.527,0.748,2019,0.6,0.5
20190422,Barcelona,Clay,A,R32,188.0,27.2,36.0,0.0,5.0,193.0,20.6,8.0,2.0,3.0,Marton Fucsovics,Stefanos Tsitsipas,2,4.3,7.1,3.1,4.4,0.5,0.571,2019,0.667,0.5
20190422,Barcelona,Clay,A,R32,193.0,28.9,51.0,6.0,2.0,180.0,28.3,22.0,5.0,1.0,Jan Lennard Struff,David Goffin,1,8.3,5.3,6.1,4.3,0.417,0.614,2019,0.667,0.5
20190422,Barcelona,Clay,A,R32,175.0,37.0,155.0,2.0,3.0,185.0,25.1,32.0,0.0,4.0,David Ferrer,Lucas Pouille,1,2.6,8.1,2.2,4.4,0.701,0.569,2019,0.667,0.0
20190422,Barcelona,Clay,A,R32,185.0,32.8,2.0,1.0,2.0,188.0,31.9,63.0,4.0,4.0,Rafael Nadal,Leonardo Mayer,1,2.9,6.2,1.9,5.3,0.899,0.535,2019,0.75,0.429
20190422,Barcelona,Clay,A,R16,188.0,27.9,43.0,6.0,1.0,198.0,23.5,81.0,6.0,1.0,Grigor Dimitrov,Nicolas Jarry,2,7.4,9.4,5.1,7.0,0.617,0.543,2019,0.75,0.4
20190422,Barcelona,Clay,A,R16,198.0,23.1,14.0,2.0,0.0,178.0,24.0,61.0,0.0,1.0,Daniil Medvedev,Mackenzie Mcdonald,1,6.8,4.4,3.5,2.8,0.368,0.5,2019,0.833,0.667
20190422,Barcelona,Clay,A,R16,193.0,18.7,31.0,3.0,4.0,178.0,29.3,7.0,1.0,2.0,Felix Auger Aliassime,Kei Nishikori,2,6.4,3.7,5.5,2.5,0.588,0.736,2019,0.667,0.5
20190422,Barcelona,Clay,A,R16,185.0,22.8,48.0,2.0,2.0,183.0,26.0,104.0,0.0,1.0,Cristian Garin,Roberto Carballes Baena,2,4.2,2.9,3.9,3.0,0.667,0.484,2019,0.812,0.6
20190422,Barcelona,Clay,A,R16,185.0,28.9,28.0,1.0,0.0,196.0,29.9,46.0,4.0,1.0,Guido Pella,Benoit Paire,1,5.2,8.5,4.5,6.3,0.568,0.523,2019,0.789,1.0
20190422,Barcelona,Clay,A,R16,185.0,25.6,5.0,1.0,1.0,183.0,21.9,57.0,3.0,3.0,Dominic Thiem,Jaume Munar,1,5.9,4.4,4.3,3.5,0.75,0.576,2019,0.571,0.667
20190422,Barcelona,Clay,A,R16,193.0,28.9,51.0,7.0,1.0,193.0,20.6,8.0,10.0,4.0,Jan Lennard Struff,Stefanos Tsitsipas,1,8.3,7.1,6.1,4.3,0.425,0.591,2019,0.75,0.667
20190422,Barcelona,Clay,A,R16,185.0,32.8,2.0,0.0,1.0,175.0,37.0,155.0,2.0,5.0,Rafael Nadal,David Ferrer,1,2.9,2.6,1.9,2.2,0.9,0.704,2019,0.8,0.75
20190422,Barcelona,Clay,A,QF,198.0,23.1,14.0,5.0,4.0,198.0,23.5,81.0,0.0,1.0,Daniil Medvedev,Nicolas Jarry,1,6.8,9.3,3.4,6.9,0.4,0.556,2019,0.857,0.5
20190422,Barcelona,Clay,A,QF,178.0,29.3,7.0,1.0,3.0,183.0,26.0,104.0,5.0,2.0,Kei Nishikori,Roberto Carballes Baena,1,3.7,2.9,2.5,2.9,0.739,0.492,2019,0.667,0.636
20190422,Barcelona,Clay,A,QF,185.0,25.6,5.0,5.0,0.0,185.0,28.9,28.0,3.0,3.0,Dominic Thiem,Guido Pella,1,5.9,5.2,4.3,4.4,0.752,0.573,2019,0.625,0.8
20190422,Barcelona,Clay,A,QF,193.0,28.9,51.0,9.0,5.0,185.0,32.8,2.0,3.0,0.0,Jan Lennard Struff,Rafael Nadal,2,8.3,2.9,6.1,1.9,0.432,0.901,2019,0.8,0.833
20190422,Barcelona,Clay,A,SF,198.0,23.1,14.0,8.0,2.0,178.0,29.3,7.0,1.0,1.0,Daniil Medvedev,Kei Nishikori,1,6.8,3.7,3.5,2.5,0.429,0.742,2019,0.875,0.75
20190422,Barcelona,Clay,A,SF,185.0,25.6,5.0,5.0,0.0,185.0,32.8,2.0,1.0,5.0,Dominic Thiem,Rafael Nadal,1,5.9,2.9,4.3,1.9,0.753,0.901,2019,0.667,0.857
20190422,Barcelona,Clay,A,F,185.0,25.6,5.0,2.0,1.0,198.0,23.1,14.0,0.0,3.0,Dominic Thiem,Daniil Medvedev,1,5.9,6.8,4.3,3.7,0.753,0.455,2019,0.667,0.889
20190422,Budapest,Clay,A,R32,190.0,32.0,64.0,5.0,2.0,173.0,29.9,91.0,0.0,3.0,Robin Haase,Thomas Fabbiano,1,6.4,1.8,4.7,1.6,0.48,0.25,2019,0.5,0.0
20190422,Budapest,Clay,A,R32,185.0,27.1,105.0,6.0,4.0,190.0,35.1,62.0,7.0,4.0,Filip Krajinovic,Andreas Seppi,1,5.1,5.7,3.2,3.9,0.333,0.417,2019,,0.0
20190422,Budapest,Clay,A,R32,175.0,29.4,44.0,0.0,2.0,193.0,33.2,115.0,4.0,2.0,Radu Albot,Sergiy Stakhovsky,1,2.6,6.9,1.2,4.7,0.323,0.355,2019,0.5,
20190422,Budapest,Clay,A,R32,188.0,28.0,49.0,1.0,1.0,196.0,26.4,136.0,1.0,2.0,Pierre Hugues Herbert,Egor Gerasimov,1,9.4,8.7,8.6,,0.429,,2019,0.6,
20190422,Budapest,Clay,A,R32,196.0,22.1,52.0,4.0,1.0,180.0,30.5,246.0,1.0,3.0,Hubert Hurkacz,Attila Balazs,2,6.7,3.3,6.2,3.3,0.25,0.333,2019,0.0,
20190422,Budapest,Clay,A,R32,183.0,29.8,39.0,3.0,1.0,183.0,19.6,87.0,1.0,2.0,John Millman,Miomir Kecmanovic,1,4.5,2.8,2.9,3.0,0.4,0.0,2019,0.0,
20190422,Budapest,Clay,A,R32,188.0,23.8,33.0,3.0,6.0,190.0,30.6,78.0,8.0,5.0,Laslo Djere,Ernests Gulbis,1,4.8,9.5,3.9,8.0,0.611,0.561,2019,0.7,
20190422,Budapest,Clay,A,R32,183.0,20.6,323.0,2.0,5.0,188.0,17.6,314.0,1.0,2.0,Mate Valkusz,Jannik Sinner,2,,,,,,,2019,,
20190422,Budapest,Clay,A,R32,185.0,29.7,85.0,2.0,1.0,193.0,22.1,90.0,2.0,2.0,Peter Gojowczyk,Lloyd Harris,1,7.2,9.4,5.7,,0.375,,2019,,
20190422,Budapest,Clay,A,R32,196.0,23.0,55.0,11.0,3.0,183.0,31.3,40.0,0.0,1.0,Matteo Berrettini,Mikhail Kukushkin,1,7.8,3.1,6.1,1.7,0.571,0.326,2019,0.0,0.5
20190422,Budapest,Clay,A,R32,181.0,29.7,74.0,7.0,4.0,193.0,26.4,77.0,4.0,2.0,Aljaz Bedene,Bernard Tomic,1,8.1,8.8,6.4,6.2,0.506,0.257,2019,0.6,0.5
20190422,Budapest,Clay,A,R32,185.0,29.4,109.0,3.0,1.0,180.0,33.3,73.0,2.0,2.0,Yannick Maden,Pablo Cuevas,2,2.0,6.2,1.4,5.7,0.6,0.634,2019,,0.615
20190422,Budapest,Clay,A,R16,190.0,32.0,64.0,8.0,0.0,188.0,22.4,15.0,3.0,1.0,Robin Haase,Borna Coric,2,6.4,5.7,4.7,5.1,0.485,0.562,2019,0.667,0.75
20190422,Budapest,Clay,A,R16,185.0,27.1,105.0,2.0,1.0,175.0,29.4,44.0,2.0,1.0,Filip Krajinovic,Radu Albot,1,5.1,2.6,3.5,1.2,0.4,0.344,2019,1.0,0.667
20190422,Budapest,Clay,A,R16,188.0,32.0,129.0,3.0,4.0,188.0,28.0,49.0,5.0,1.0,Matthias Bachinger,Pierre Hugues Herbert,2,6.9,9.3,4.8,8.2,0.125,0.455,2019,,0.667
20190422,Budapest,Clay,A,R16,180.0,30.5,246.0,3.0,8.0,183.0,29.8,39.0,2.0,3.0,Attila Balazs,John Millman,1,2.8,4.5,2.8,2.9,0.5,0.438,2019,1.0,0.5
20190422,Budapest,Clay,A,R16,188.0,23.8,33.0,5.0,2.0,188.0,17.6,314.0,1.0,1.0,Laslo Djere,Jannik Sinner,1,4.8,1.0,3.9,1.0,0.622,1.0,2019,0.727,1.0
20190422,Budapest,Clay,A,R16,185.0,27.1,18.0,0.0,3.0,185.0,29.7,85.0,5.0,4.0,Nikoloz Basilashvili,Peter Gojowczyk,1,4.1,7.1,2.5,5.5,0.476,0.412,2019,0.0,1.0
20190422,Budapest,Clay,A,R16,196.0,23.0,55.0,13.0,1.0,181.0,29.7,74.0,3.0,4.0,Matteo Berrettini,Aljaz Bedene,1,7.9,8.1,6.4,6.4,0.591,0.511,2019,0.5,0.636
20190422,Budapest,Clay,A,R16,180.0,33.3,73.0,13.0,7.0,198.0,30.5,11.0,11.0,9.0,Pablo Cuevas,Marin Cilic,1,6.2,10.6,5.7,7.2,0.637,0.608,2019,0.643,0.0
20190422,Budapest,Clay,A,QF,185.0,27.1,105.0,1.0,3.0,188.0,22.4,15.0,5.0,5.0,Filip Krajinovic,Borna Coric,1,5.1,5.6,3.4,5.1,0.455,0.569,2019,1.0,0.8
20190422,Budapest,Clay,A,QF,188.0,28.0,49.0,4.0,3.0,180.0,30.5,246.0,6.0,5.0,Pierre Hugues Herbert,Attila Balazs,1,9.3,2.8,8.1,2.8,0.478,0.6,2019,0.714,1.0
20190422,Budapest,Clay,A,QF,185.0,27.1,18.0,3.0,5.0,188.0,23.8,33.0,10.0,0.0,Nikoloz Basilashvili,Laslo Djere,2,4.1,4.8,2.5,3.9,0.488,0.632,2019,0.5,0.75
20190422,Budapest,Clay,A,QF,180.0,33.3,73.0,1.0,4.0,196.0,23.0,55.0,6.0,2.0,Pablo Cuevas,Matteo Berrettini,2,6.2,7.9,5.8,6.7,0.64,0.609,2019,0.667,0.667
20190422,Budapest,Clay,A,SF,188.0,28.0,49.0,2.0,2.0,185.0,27.1,105.0,0.0,0.0,Pierre Hugues Herbert,Filip Krajinovic,2,9.2,5.0,7.9,3.2,0.5,0.5,2019,0.75,1.0
20190422,Budapest,Clay,A,SF,196.0,23.0,55.0,4.0,2.0,188.0,23.8,33.0,3.0,3.0,Matteo Berrettini,Laslo Djere,1,7.9,4.9,6.6,4.1,0.625,0.641,2019,0.75,0.769
20190422,Budapest,Clay,A,F,185.0,27.1,105.0,1.0,2.0,196.0,23.0,55.0,6.0,1.0,Filip Krajinovic,Matteo Berrettini,2,5.0,7.9,2.9,6.6,0.538,0.625,2019,1.0,0.75
20190429,Estoril,Clay,A,R32,180.0,33.3,67.0,4.0,2.0,185.0,26.3,152.0,0.0,0.0,Pablo Cuevas,Salvatore Caruso,1,6.2,2.8,5.7,0.0,0.635,0.0,2019,0.625,
20190429,Estoril,Clay,A,R32,170.0,23.5,71.0,1.0,0.0,178.0,24.0,57.0,1.0,0.0,Yoshihito Nishioka,Mackenzie Mcdonald,1,1.7,4.3,0.8,2.2,0.0,0.4,2019,0.0,0.5
20190429,Estoril,Clay,A,R32,188.0,21.2,31.0,4.0,1.0,183.0,31.3,40.0,2.0,3.0,Frances Tiafoe,Mikhail Kukushkin,1,7.7,3.1,5.5,1.6,0.353,0.319,2019,0.0,0.333
20190429,Estoril,Clay,A,R32,180.0,30.9,107.0,1.0,4.0,211.0,21.6,59.0,13.0,4.0,Pedro Sousa,Reilly Opelka,2,1.8,19.3,1.9,11.0,0.273,0.0,2019,0.0,0.0
20190429,Estoril,Clay,A,R32,193.0,21.5,58.0,11.0,3.0,183.0,19.8,167.0,4.0,1.0,Taylor Fritz,Alejandro Davidovich Fokina,2,8.6,1.0,6.3,1.0,0.529,0.0,2019,0.5,0.0
20190429,Estoril,Clay,A,R32,188.0,27.7,38.0,2.0,2.0,188.0,32.2,42.0,10.0,5.0,Pablo Carreno Busta,Jeremy Chardy,2,4.0,8.3,3.2,5.3,0.543,0.482,2019,0.0,0.0
20190429,Estoril,Clay,A,R32,180.0,28.8,23.0,2.0,3.0,188.0,31.9,62.0,2.0,7.0,Dusan Lajovic,Leonardo Mayer,2,3.9,6.2,3.4,5.3,0.514,0.53,2019,0.625,0.375
20190429,Estoril,Clay,A,R32,198.0,23.5,70.0,5.0,8.0,185.0,35.2,75.0,2.0,6.0,Nicolas Jarry,Malek Jaziri,2,9.2,4.0,6.8,2.4,0.541,0.41,2019,0.429,0.222
20190429,Estoril,Clay,A,R32,185.0,30.0,51.0,1.0,3.0,196.0,19.7,113.0,5.0,4.0,Joao Sousa,Alexei Popyrin,1,3.6,8.3,2.9,2.0,0.483,0.0,2019,0.286,0.0
20190429,Estoril,Clay,A,R32,183.0,20.1,27.0,1.0,4.0,178.0,25.5,214.0,0.0,0.0,Alex De Minaur,Joao Domingues,2,4.0,2.2,2.8,2.2,0.25,0.4,2019,,
20190429,Estoril,Clay,A,R32,193.0,26.5,76.0,2.0,1.0,183.0,29.8,50.0,5.0,0.0,Bernard Tomic,John Millman,2,8.8,4.5,6.1,2.9,0.25,0.412,2019,0.333,0.333
20190429,Estoril,Clay,A,R32,180.0,25.8,98.0,2.0,2.0,183.0,27.7,97.0,1.0,2.0,Hugo Dellien,Guido Andreozzi,2,1.9,4.2,1.9,3.1,0.444,0.25,2019,0.444,0.143
20190429,Estoril,Clay,A,R16,183.0,23.2,155.0,5.0,3.0,180.0,33.3,67.0,7.0,1.0,Filippo Baldi,Pablo Cuevas,2,5.0,6.2,5.0,5.7,0.0,0.638,2019,,0.647
20190429,Estoril,Clay,A,R16,188.0,21.2,31.0,4.0,2.0,170.0,23.5,71.0,0.0,0.0,Frances Tiafoe,Yoshihito Nishioka,1,7.7,1.7,5.4,0.8,0.389,0.2,2019,0.5,0.5
20190429,Estoril,Clay,A,R16,211.0,21.6,59.0,5.0,3.0,193.0,32.6,18.0,0.0,2.0,Reilly Opelka,Gael Monfils,2,19.1,8.3,11.4,5.3,0.2,0.609,2019,0.333,
20190429,Estoril,Clay,A,R16,188.0,32.2,42.0,1.0,4.0,183.0,19.8,167.0,1.0,1.0,Jeremy Chardy,Alejandro Davidovich Fokina,2,8.3,2.5,5.4,2.5,0.488,0.5,2019,0.333,0.5
20190429,Estoril,Clay,A,R16,188.0,31.9,62.0,2.0,3.0,185.0,35.2,75.0,2.0,1.0,Leonardo Mayer,Malek Jaziri,2,6.2,4.0,5.3,2.4,0.534,0.425,2019,0.444,0.3
20190429,Estoril,Clay,A,R16,180.0,28.3,25.0,1.0,2.0,185.0,30.0,51.0,1.0,2.0,David Goffin,Joao Sousa,1,5.3,3.6,4.3,2.9,0.607,0.487,2019,0.333,0.375
20190429,Estoril,Clay,A,R16,183.0,29.8,50.0,0.0,0.0,178.0,25.5,214.0,0.0,0.0,John Millman,Joao Domingues,2,4.5,1.8,3.0,1.8,0.444,0.5,2019,0.5,1.0
20190429,Estoril,Clay,A,R16,183.0,27.7,97.0,0.0,3.0,193.0,20.7,10.0,5.0,2.0,Guido Andreozzi,Stefanos Tsitsipas,2,4.1,7.1,3.0,4.6,0.294,0.565,2019,0.25,0.5
20190429,Estoril,Clay,A,QF,188.0,21.2,31.0,3.0,1.0,180.0,33.3,67.0,3.0,1.0,Frances Tiafoe,Pablo Cuevas,2,7.6,6.2,5.3,5.7,0.421,0.64,2019,0.667,0.667
20190429,Estoril,Clay,A,QF,193.0,32.6,18.0,0.0,2.0,183.0,19.8,167.0,4.0,6.0,Gael Monfils,Alejandro Davidovich Fokina,2,8.3,2.0,5.2,2.0,0.614,0.667,2019,1.0,0.667
20190429,Estoril,Clay,A,QF,185.0,35.2,75.0,3.0,4.0,180.0,28.3,25.0,1.0,4.0,Malek Jaziri,David Goffin,2,4.0,5.3,2.3,4.3,0.439,0.611,2019,0.364,0.5
20190429,Estoril,Clay,A,QF,193.0,20.7,10.0,3.0,3.0,178.0,25.5,214.0,0.0,0.0,Stefanos Tsitsipas,Joao Domingues,1,7.1,1.6,4.6,1.6,0.583,0.571,2019,0.6,1.0
20190429,Estoril,Clay,A,SF,180.0,33.3,67.0,0.0,2.0,183.0,19.8,167.0,2.0,4.0,Pablo Cuevas,Alejandro Davidovich Fokina,1,6.2,2.5,5.7,2.5,0.643,0.75,2019,0.684,0.75
20190429,Estoril,Clay,A,SF,180.0,28.3,25.0,6.0,5.0,193.0,20.7,10.0,8.0,2.0,David Goffin,Stefanos Tsitsipas,2,5.3,7.1,4.2,4.5,0.615,0.6,2019,0.6,0.667
20190429,Estoril,Clay,A,F,180.0,33.3,67.0,0.0,2.0,193.0,20.7,10.0,4.0,1.0,Pablo Cuevas,Stefanos Tsitsipas,2,6.2,7.1,5.7,4.5,0.645,0.6,2019,0.7,0.667
20190429,Munich,Clay,A,R32,178.0,35.5,41.0,4.0,1.0,190.0,35.1,68.0,3.0,1.0,Philipp Kohlschreiber,Andreas Seppi,1,5.5,5.7,4.2,3.9,0.633,0.411,2019,0.5,0.0
20190429,Munich,Clay,A,R32,196.0,23.0,37.0,4.0,2.0,188.0,32.6,106.0,2.0,2.0,Matteo Berrettini,Denis Istomin,1,7.8,6.6,6.5,4.8,0.654,0.409,2019,0.833,0.0
20190429,Munich,Clay,A,R32,188.0,24.3,22.0,5.0,2.0,180.0,26.6,82.0,8.0,1.0,Kyle Edmund,Denis Kudla,2,6.0,5.9,4.2,4.5,0.561,0.214,2019,0.333,0.0
20190429,Munich,Clay,A,R32,185.0,18.5,157.0,7.0,1.0,193.0,28.5,79.0,17.0,4.0,Rudolf Molleker,Marius Copil,1,8.7,10.9,4.3,7.9,0.333,0.182,2019,,0.0
