Tournament,Court,Surface,Wrank,Wage,Wheight,Wtitles,Wh2h,winner_hand,winner_weight,winner_YTD_Won_Lost,winner_YTD_Titles,winner_CAREER_W_L,winner_Career_Prize_Money,Lrank,Lage,Lheight,Ltitles,Lh2h,loser_hand,loser_weight,loser_YTD_Won_Lost,loser_YTD_Titles,loser_CAREER_W_L,loser_Career_Prize_Money,Winner,Loser,random_player,winner_player
London,Outdoor,Grass,31,30,185.0,0,1,R,165,4,0,3,"5,575,158",34,21,193.0,0,0,R,183,1,0,8,"1,263,160",Filip Krajinovic,Jenson Brooksby,Filip Krajinovic,1
London,Outdoor,Grass,37,23,183.0,0,1,R,176,-2,0,-2,"2,980,330",39,34,188.0,4,1,L,168,0,1,-28,"9,369,535",Alejandro Davidovich Fokina,Albert Ramos-Vinolas,Alejandro Davidovich Fokina,1
London,Outdoor,Grass,41,23,185.0,0,1,R,176,2,0,-3,"1,038,623",50,25,185.0,1,0,R,168,-1,1,-6,"2,489,016",Francisco Cerundolo,Pedro Martinez,Francisco Cerundolo,1
London,Outdoor,Grass,70,20,185.0,0,0,R,172,-1,0,0,"1,616,419",38,25,196.0,1,1,R,180,1,1,1,"3,700,929",Alexander Bublik,Lorenzo Musetti,Lorenzo Musetti,2
London,Outdoor,Grass,27,23,183.0,5,5,R,152,10,0,36,"6,995,192",18,24,211.0,4,0,R,225,6,2,5,"4,103,038",Alex de Minaur,Reilly Opelka,Alex de Minaur,1
London,Outdoor,Grass,17,33,198.0,20,1,R,196,8,0,251,"30,588,972",132,28,183.0,0,0,L,172,-4,0,-11,"1,207,824",Marin Cilic,Liam Broady,Marin Cilic,1
London,Outdoor,Grass,32,25,185.0,1,2,R,180,4,0,4,"2,846,828",16,23,185.0,1,0,L,165,2,0,26,"9,207,371",Tommy Paul,Denis Shapovalov,Tommy Paul,1
London,Outdoor,Grass,15,29,170.0,4,3,R,141,10,0,50,"12,357,623",157,34,198.0,10,3,R,209,-3,0,58,"13,511,569",Sam Querrey,Diego Schwartzman,Diego Schwartzman,2
London,Outdoor,Grass,94,20,193.0,0,1,L,187,2,0,1,"388,186",14,24,196.0,3,0,R,190,15,2,23,"7,813,151",Jack Draper,Taylor Fritz,Jack Draper,1
London,Outdoor,Grass,12,26,188.0,4,2,L,181,12,2,30,"6,355,415",21,31,191.0,8,1,R,179,6,0,122,"21,437,120",Grigor Dimitrov,Cameron Norrie,Cameron Norrie,2
London,Outdoor,Grass,33,32,175.0,1,0,R,165,-2,0,-9,"5,368,587",11,26,196.0,7,2,R,209,12,2,61,"9,920,046",Matteo Berrettini,Daniel Evans,Daniel Evans,2
London,Outdoor,Grass,6,23,183.0,8,0,R,170,19,2,68,"7,608,685",135,26,183.0,0,1,L,165,2,0,2,"243,979",Ryan Peniston,Casper Ruud,Casper Ruud,2
London,Outdoor,Grass,25,26,191.0,0,1,R,187,6,0,11,"1,822,025",21,31,191.0,8,1,R,179,6,0,122,"21,437,120",Botic van de Zandschulp,Grigor Dimitrov,Botic van de Zandschulp,1
London,Outdoor,Grass,94,20,193.0,0,0,L,187,2,0,1,"388,186",49,23,188.0,0,1,R,174,4,0,3,"1,669,161",Emil Ruusuvuori,Jack Draper,Jack Draper,2
London,Outdoor,Grass,135,26,183.0,0,1,L,165,2,0,2,"243,979",41,23,185.0,0,0,R,176,2,0,-3,"1,038,623",Ryan Peniston,Francisco Cerundolo,Ryan Peniston,1
London,Outdoor,Grass,267,37,183.0,16,1,R,179,-1,0,223,"34,991,549",32,25,185.0,1,1,R,180,4,0,4,"2,846,828",Tommy Paul,Stan Wawrinka,Stan Wawrinka,2
London,Outdoor,Grass,157,34,198.0,10,1,R,209,-3,0,58,"13,511,569",31,30,185.0,0,2,R,165,4,0,3,"5,575,158",Filip Krajinovic,Sam Querrey,Sam Querrey,2
London,Outdoor,Grass,27,23,183.0,5,1,R,152,10,0,36,"6,995,192",37,23,183.0,0,2,R,176,-2,0,-2,"2,980,330",Alejandro Davidovich Fokina,Alex de Minaur,Alex de Minaur,2
London,Outdoor,Grass,38,25,196.0,1,0,R,180,1,1,1,"3,700,929",17,33,198.0,20,3,R,196,8,0,251,"30,588,972",Marin Cilic,Alexander Bublik,Alexander Bublik,2
London,Outdoor,Grass,11,26,196.0,7,3,R,209,12,2,61,"9,920,046",75,29,180.0,0,2,R,175,-6,0,-53,"3,897,217",Matteo Berrettini,Denis Kudla,Matteo Berrettini,1
London,Outdoor,Grass,37,23,183.0,0,1,R,176,-2,0,-2,"2,980,330",25,26,191.0,0,1,R,187,6,0,11,"1,822,025",Botic van de Zandschulp,Alejandro Davidovich Fokina,Alejandro Davidovich Fokina,2
London,Outdoor,Grass,31,30,185.0,0,1,R,165,4,0,3,"5,575,158",135,26,183.0,0,0,L,165,2,0,2,"243,979",Filip Krajinovic,Ryan Peniston,Filip Krajinovic,1
London,Outdoor,Grass,49,23,188.0,0,0,R,174,4,0,3,"1,669,161",17,33,198.0,20,1,R,196,8,0,251,"30,588,972",Marin Cilic,Emil Ruusuvuori,Emil Ruusuvuori,2
London,Outdoor,Grass,11,26,196.0,7,1,R,209,12,2,61,"9,920,046",32,25,185.0,1,1,R,180,4,0,4,"2,846,828",Matteo Berrettini,Tommy Paul,Matteo Berrettini,1
London,Outdoor,Grass,31,30,185.0,0,1,R,165,4,0,3,"5,575,158",17,33,198.0,20,0,R,196,8,0,251,"30,588,972",Filip Krajinovic,Marin Cilic,Filip Krajinovic,1
London,Outdoor,Grass,11,26,196.0,7,2,R,209,12,2,61,"9,920,046",25,26,191.0,0,0,R,187,6,0,11,"1,822,025",Matteo Berrettini,Botic van de Zandschulp,Matteo Berrettini,1
London,Outdoor,Grass,31,30,185.0,0,0,R,165,4,0,3,"5,575,158",11,26,196.0,7,3,R,209,12,2,61,"9,920,046",Matteo Berrettini,Filip Krajinovic,Filip Krajinovic,2
Halle,Outdoor,Grass,274,33,175.0,1,0,R,159,0,0,-35,"2,960,946",108,28,183.0,0,0,R,172,-5,0,-13,"1,084,752",Christopher O'Connell,Yuichi Sugita,Yuichi Sugita,2
Halle,Outdoor,Grass,111,30,193.0,0,0,R,190,-1,0,-5,"1,299,059",129,24,191.0,0,0,R,194,-1,0,-4,"436,932",Yannick Hanfmann,Tomas Barrios Vera,Yannick Hanfmann,1
Halle,Outdoor,Grass,261,22,178.0,0,0,R,184,0,0,-4,"352,287",92,32,188.0,1,0,R,183,-7,0,-20,"3,524,800",Peter Gojowczyk,Nicola Kuhn,Nicola Kuhn,2
Halle,Outdoor,Grass,72,20,185.0,0,0,R,176,-5,0,-7,"426,898",183,19,183.0,0,0,L,176,-1,0,1,"193,970",Dominic Stricker,Jiri Lehecka,Jiri Lehecka,2
Halle,Outdoor,Grass,45,25,198.0,0,0,R,185,-1,0,-1,"1,239,154",302,23,198.0,0,0,R,198,0,0,0,"125,566",Maxime Cressy,Louis Wessels,Maxime Cressy,1
Halle,Outdoor,Grass,60,33,185.0,4,2,R,163,2,1,-36,"7,769,171",113,32,175.0,1,3,R,152,0,0,-32,"4,346,183",Radu Albot,Joao Sousa,Joao Sousa,2
Halle,Outdoor,Grass,62,26,196.0,0,0,R,193,1,0,1,"1,287,822",105,26,196.0,0,0,L,189,-1,0,-3,"447,847",Marc-Andrea Huesler,Arthur Rinderknech,Arthur Rinderknech,2
Halle,Outdoor,Grass,140,30,198.0,0,0,L,185,0,0,-1,"537,367",53,26,188.0,0,0,R,187,-2,0,-10,"1,253,580",Tallon Griekspoor,Mats Moraing,Mats Moraing,2
Halle,Outdoor,Grass,113,32,175.0,1,0,R,152,0,0,-32,"4,346,183",183,19,183.0,0,1,L,176,-1,0,1,"193,970",Radu Albot,Dominic Stricker,Radu Albot,1
Halle,Outdoor,Grass,108,28,183.0,0,0,R,172,-5,0,-13,"1,084,752",105,26,196.0,0,0,L,189,-1,0,-3,"447,847",Marc-Andrea Huesler,Christopher O'Connell,Christopher O'Connell,2
Halle,Outdoor,Grass,45,25,198.0,0,0,R,185,-1,0,-1,"1,239,154",111,30,193.0,0,0,R,190,-1,0,-5,"1,299,059",Maxime Cressy,Yannick Hanfmann,Maxime Cressy,1
Halle,Outdoor,Grass,53,26,188.0,0,0,R,187,-2,0,-10,"1,253,580",92,32,188.0,1,0,R,183,-7,0,-20,"3,524,800",Tallon Griekspoor,Peter Gojowczyk,Tallon Griekspoor,1
Halle,Outdoor,Grass,36,28,193.0,0,1,R,174,2,0,-1,"1,609,895",30,22,183.0,1,0,R,165,11,0,4,"3,555,649",Oscar Otte,Miomir Kecmanovic,Oscar Otte,1
Halle,Outdoor,Grass,55,27,178.0,0,1,R,160,-2,0,-17,"3,191,957",105,26,196.0,0,0,L,189,-1,0,-3,"447,847",Mackenzie McDonald,Marc-Andrea Huesler,Mackenzie McDonald,1
Halle,Outdoor,Grass,61,23,188.0,0,0,R,176,-10,0,-13,"978,209",40,27,193.0,6,1,R,187,10,0,75,"9,905,710",Nick Kyrgios,Daniel Altmaier,Daniel Altmaier,2
Halle,Outdoor,Grass,43,26,185.0,5,0,R,187,-3,0,8,"4,444,400",46,21,196.0,1,1,R,175,4,0,16,"2,249,982",Sebastian Korda,Cristian Garin,Cristian Garin,2
Halle,Outdoor,Grass,155,32,193.0,0,2,R,202,-8,0,-35,"7,536,402",44,28,191.0,1,2,R,189,-2,0,6,"2,240,209",Ilya Ivashka,Jan-Lennard Struff,Jan-Lennard Struff,2
Halle,Outdoor,Grass,113,32,175.0,1,0,R,152,0,0,-32,"4,346,183",112,24,188.0,3,1,L,160,-10,0,-5,"3,042,098",Ugo Humbert,Radu Albot,Radu Albot,2
Halle,Outdoor,Grass,53,26,188.0,0,2,R,187,-2,0,-10,"1,253,580",51,24,178.0,0,0,L,160,5,0,6,"890,308",Tallon Griekspoor,Alex Molcan,Tallon Griekspoor,1
Halle,Outdoor,Grass,295,21,196.0,0,0,R,180,-1,0,-1,"51,624",57,27,188.0,2,1,R,181,-2,0,-9,"3,612,639",Laslo Djere,Henri Squire,Henri Squire,2
Halle,Outdoor,Grass,42,28,185.0,3,1,R,187,-5,1,2,"3,016,240",22,26,198.0,4,3,R,192,6,0,44,"11,161,554",Karen Khachanov,Aslan Karatsev,Aslan Karatsev,2
Halle,Outdoor,Grass,19,34,183.0,10,2,R,165,13,1,144,"15,977,950",59,30,188.0,1,1,R,181,-1,0,3,"5,204,690",Roberto Bautista Agut,Marton Fucsovics,Roberto Bautista Agut,1
Halle,Outdoor,Grass,20,30,188.0,6,2,R,172,4,0,50,"13,585,883",29,19,188.0,1,0,R,169,3,1,0,"1,147,871",Pablo Carreno Busta,Holger Rune,Pablo Carreno Busta,1
Halle,Outdoor,Grass,10,25,196.0,5,1,R,179,17,1,23,"7,306,253",45,25,198.0,0,0,R,185,-1,0,-1,"1,239,154",Hubert Hurkacz,Maxime Cressy,Hubert Hurkacz,1
Halle,Outdoor,Grass,65,28,180.0,0,0,R,170,-8,0,-9,"2,208,318",9,21,193.0,1,3,R,194,15,1,39,"7,368,507",Felix Auger-Aliassime,Marcos Giron,Marcos Giron,2
Halle,Outdoor,Grass,8,24,188.0,11,3,R,165,20,3,93,"12,074,494",26,30,185.0,5,3,R,174,-9,0,-16,"8,197,660",Nikoloz Basilashvili,Andrey Rublev,Andrey Rublev,2
Halle,Outdoor,Grass,5,23,193.0,9,2,R,198,27,2,120,"19,690,892",47,26,183.0,0,0,R,180,2,0,-4,"1,404,275",Stefanos Tsitsipas,Benjamin Bonzi,Stefanos Tsitsipas,1
Halle,Outdoor,Grass,58,31,180.0,6,1,R,154,3,1,98,"15,875,367",1,26,198.0,13,3,R,182,17,0,140,"24,151,740",Daniil Medvedev,David Goffin,David Goffin,2
Halle,Outdoor,Grass,26,30,185.0,5,0,R,174,-9,0,-16,"8,197,660",36,28,193.0,0,1,R,174,2,0,-1,"1,609,895",Oscar Otte,Nikoloz Basilashvili,Nikoloz Basilashvili,2
Halle,Outdoor,Grass,57,27,188.0,2,0,R,181,-2,0,-9,"3,612,639",22,26,198.0,4,2,R,192,6,0,44,"11,161,554",Karen Khachanov,Laslo Djere,Laslo Djere,2
Halle,Outdoor,Grass,53,26,188.0,0,0,R,187,-2,0,-10,"1,253,580",19,34,183.0,10,1,R,165,13,1,144,"15,977,950",Roberto Bautista Agut,Tallon Griekspoor,Tallon Griekspoor,2
Halle,Outdoor,Grass,46,21,196.0,1,0,R,175,4,0,16,"2,249,982",20,30,188.0,6,2,R,172,4,0,50,"13,585,883",Pablo Carreno Busta,Sebastian Korda,Sebastian Korda,2
Halle,Outdoor,Grass,10,25,196.0,5,1,R,179,17,1,23,"7,306,253",112,24,188.0,3,0,L,160,-10,0,-5,"3,042,098",Hubert Hurkacz,Ugo Humbert,Hubert Hurkacz,1
Halle,Outdoor,Grass,9,21,193.0,1,1,R,194,15,1,39,"7,368,507",55,27,178.0,0,0,R,160,-2,0,-17,"3,191,957",Felix Auger-Aliassime,Mackenzie McDonald,Felix Auger-Aliassime,1
Halle,Outdoor,Grass,5,23,193.0,9,1,R,198,27,2,120,"19,690,892",40,27,193.0,6,4,R,187,10,0,75,"9,905,710",Nick Kyrgios,Stefanos Tsitsipas,Stefanos Tsitsipas,2
Halle,Outdoor,Grass,44,28,191.0,1,1,R,189,-2,0,6,"2,240,209",1,26,198.0,13,3,R,182,17,0,140,"24,151,740",Daniil Medvedev,Ilya Ivashka,Ilya Ivashka,2
Halle,Outdoor,Grass,22,26,198.0,4,0,R,192,6,0,44,"11,161,554",36,28,193.0,0,1,R,174,2,0,-1,"1,609,895",Oscar Otte,Karen Khachanov,Karen Khachanov,2
Halle,Outdoor,Grass,40,27,193.0,6,3,R,187,10,0,75,"9,905,710",20,30,188.0,6,0,R,172,4,0,50,"13,585,883",Nick Kyrgios,Pablo Carreno Busta,Nick Kyrgios,1
Halle,Outdoor,Grass,10,25,196.0,5,1,R,179,17,1,23,"7,306,253",9,21,193.0,1,2,R,194,15,1,39,"7,368,507",Hubert Hurkacz,Felix Auger-Aliassime,Hubert Hurkacz,1
Halle,Outdoor,Grass,1,26,198.0,13,1,R,182,17,0,140,"24,151,740",19,34,183.0,10,4,R,165,13,1,144,"15,977,950",Daniil Medvedev,Roberto Bautista Agut,Daniil Medvedev,1
Halle,Outdoor,Grass,10,25,196.0,5,1,R,179,17,1,23,"7,306,253",40,27,193.0,6,0,R,187,10,0,75,"9,905,710",Hubert Hurkacz,Nick Kyrgios,Hubert Hurkacz,1
Halle,Outdoor,Grass,1,26,198.0,13,1,R,182,17,0,140,"24,151,740",36,28,193.0,0,0,R,174,2,0,-1,"1,609,895",Daniil Medvedev,Oscar Otte,Daniil Medvedev,1
Halle,Outdoor,Grass,10,25,196.0,5,3,R,179,17,1,23,"7,306,253",1,26,198.0,13,2,R,182,17,0,140,"24,151,740",Hubert Hurkacz,Daniil Medvedev,Hubert Hurkacz,1
Mallorca,Outdoor,Grass,283,21,191.0,0,0,R,180,-2,0,-1,"56,972",118,29,191.0,1,0,R,185,-2,0,-38,"2,741,149",Taro Daniel,Otto Virtanen,Otto Virtanen,2
Mallorca,Outdoor,Grass,115,38,188.0,7,2,L,198,-2,0,121,"18,075,290",155,32,193.0,0,0,R,202,-8,0,-35,"7,536,402",Fernando Verdasco,Jan-Lennard Struff,Fernando Verdasco,1
Mallorca,Outdoor,Grass,217,25,196.0,0,0,L,184,2,0,-2,"168,449",98,24,183.0,0,0,R,172,-2,0,-6,"879,805",Antoine Bellier,Carlos Taberner,Antoine Bellier,1
Mallorca,Outdoor,Grass,218,31,183.0,0,1,R,154,-1,0,-22,"3,040,148",82,25,191.0,0,0,R,187,-2,0,-20,"1,505,501",Quentin Halys,Andrey Kuznetsov,Andrey Kuznetsov,2
Mallorca,Outdoor,Grass,75,29,180.0,0,0,R,175,-6,0,-53,"3,897,217",1476,18,,0,0,U,kg,0,0,0,"10,809",Denis Kudla,Marc Othman Ktiri,Denis Kudla,1
Mallorca,Outdoor,Grass,78,25,188.0,0,0,L,165,1,0,-1,"731,804",285,26,183.0,0,0,R,172,0,0,-3,"340,650",Alejandro Tabilo,Lucas Miedler,Alejandro Tabilo,1
Mallorca,Outdoor,Grass,320,24,191.0,0,0,L,187,-2,0,-2,"82,245",76,28,183.0,0,0,R,181,-5,0,-25,"3,910,991",Jordan Thompson,Dragos Nicolae Madaras,Dragos Nicolae Madaras,2
Mallorca,Outdoor,Grass,26,30,185.0,5,0,R,174,-9,0,-16,"8,197,660",351,23,193.0,0,0,L,182,0,0,0,"81,242",Mats Rosenkranz,Nikoloz Basilashvili,Nikoloz Basilashvili,2
Mallorca,Outdoor,Grass,351,23,193.0,0,0,L,182,0,0,0,"81,242",217,25,196.0,0,0,L,184,2,0,-2,"168,449",Antoine Bellier,Mats Rosenkranz,Mats Rosenkranz,2
Mallorca,Outdoor,Grass,75,29,180.0,0,0,R,175,-6,0,-53,"3,897,217",118,29,191.0,1,0,R,185,-2,0,-38,"2,741,149",Taro Daniel,Denis Kudla,Denis Kudla,2
Mallorca,Outdoor,Grass,78,25,188.0,0,0,L,165,1,0,-1,"731,804",115,38,188.0,7,0,L,198,-2,0,121,"18,075,290",Alejandro Tabilo,Fernando Verdasco,Alejandro Tabilo,1
Mallorca,Outdoor,Grass,82,25,191.0,0,0,R,187,-2,0,-20,"1,505,501",76,28,183.0,0,0,R,181,-5,0,-25,"3,910,991",Jordan Thompson,Quentin Halys,Quentin Halys,2
Mallorca,Outdoor,Grass,55,27,178.0,0,2,R,160,-2,0,-17,"3,191,957",60,33,185.0,4,0,R,163,2,1,-36,"7,769,171",Mackenzie McDonald,Joao Sousa,Mackenzie McDonald,1
Mallorca,Outdoor,Grass,40,27,193.0,6,1,R,187,10,0,75,"9,905,710",57,27,188.0,2,0,R,181,-2,0,-9,"3,612,639",Nick Kyrgios,Laslo Djere,Nick Kyrgios,1
Mallorca,Outdoor,Grass,71,25,183.0,0,0,R,168,-2,0,-26,"2,642,776",42,28,185.0,3,3,R,187,-5,1,2,"3,016,240",Aslan Karatsev,Jaume Munar,Jaume Munar,2
Mallorca,Outdoor,Grass,49,23,188.0,0,0,R,174,4,0,3,"1,669,161",44,28,191.0,1,5,R,189,-2,0,6,"2,240,209",Ilya Ivashka,Emil Ruusuvuori,Emil Ruusuvuori,2
Mallorca,Outdoor,Grass,240,40,188.0,7,0,L,194,-7,0,21,"18,509,695",53,26,188.0,0,1,R,187,-2,0,-10,"1,253,580",Tallon Griekspoor,Feliciano Lopez,Feliciano Lopez,2
Mallorca,Outdoor,Grass,47,26,183.0,0,1,R,180,2,0,-4,"1,404,275",78,25,188.0,0,0,L,165,1,0,-1,"731,804",Benjamin Bonzi,Alejandro Tabilo,Benjamin Bonzi,1
Mallorca,Outdoor,Grass,217,25,196.0,0,1,L,184,2,0,-2,"168,449",84,31,193.0,2,0,L,198,-8,0,-32,"5,829,145",Antoine Bellier,Federico Delbonis,Antoine Bellier,1
Mallorca,Outdoor,Grass,64,32,183.0,1,0,R,183,-10,0,-52,"7,593,863",61,23,188.0,0,2,R,176,-10,0,-13,"978,209",Daniel Altmaier,Dusan Lajovic,Dusan Lajovic,2
Mallorca,Outdoor,Grass,76,28,183.0,0,0,R,181,-5,0,-25,"3,910,991",35,21,170.0,1,1,R,154,5,1,5,"857,011",Sebastian Baez,Jordan Thompson,Jordan Thompson,2
Mallorca,Outdoor,Grass,51,24,178.0,0,1,L,160,5,0,6,"890,308",30,22,183.0,1,0,R,165,11,0,4,"3,555,649",Alex Molcan,Miomir Kecmanovic,Alex Molcan,1
Mallorca,Outdoor,Grass,25,26,191.0,0,0,R,187,6,0,11,"1,822,025",65,28,180.0,0,2,R,170,-8,0,-9,"2,208,318",Marcos Giron,Botic van de Zandschulp,Botic van de Zandschulp,2
Mallorca,Outdoor,Grass,118,29,191.0,1,0,R,185,-2,0,-38,"2,741,149",19,34,183.0,10,2,R,165,13,1,144,"15,977,950",Roberto Bautista Agut,Taro Daniel,Taro Daniel,2
Mallorca,Outdoor,Grass,53,26,188.0,0,2,R,187,-2,0,-10,"1,253,580",51,24,178.0,0,0,L,160,5,0,6,"890,308",Tallon Griekspoor,Alex Molcan,Tallon Griekspoor,1
Mallorca,Outdoor,Grass,65,28,180.0,0,2,R,170,-8,0,-9,"2,208,318",55,27,178.0,0,0,R,160,-2,0,-17,"3,191,957",Marcos Giron,Mackenzie McDonald,Marcos Giron,1
Mallorca,Outdoor,Grass,35,21,170.0,1,0,R,154,5,1,5,"857,011",61,23,188.0,0,1,R,176,-10,0,-13,"978,209",Daniel Altmaier,Sebastian Baez,Sebastian Baez,2
Mallorca,Outdoor,Grass,19,34,183.0,10,2,R,165,13,1,144,"15,977,950",40,27,193.0,6,1,R,187,10,0,75,"9,905,710",Roberto Bautista Agut,Nick Kyrgios,Roberto Bautista Agut,1
Mallorca,Outdoor,Grass,217,25,196.0,0,1,L,184,2,0,-2,"168,449",20,30,188.0,6,0,R,172,4,0,50,"13,585,883",Antoine Bellier,Pablo Carreno Busta,Antoine Bellier,1
Mallorca,Outdoor,Grass,16,23,185.0,1,0,L,165,2,0,26,"9,207,371",47,26,183.0,0,1,R,180,2,0,-4,"1,404,275",Benjamin Bonzi,Denis Shapovalov,Denis Shapovalov,2
Mallorca,Outdoor,Grass,44,28,191.0,1,0,R,189,-2,0,6,"2,240,209",5,23,193.0,9,3,R,198,27,2,120,"19,690,892",Stefanos Tsitsipas,Ilya Ivashka,Ilya Ivashka,2
Mallorca,Outdoor,Grass,42,28,185.0,3,1,R,187,-5,1,2,"3,016,240",1,26,198.0,13,1,R,182,17,0,140,"24,151,740",Daniil Medvedev,Aslan Karatsev,Aslan Karatsev,2
Mallorca,Outdoor,Grass,61,23,188.0,0,0,R,176,-10,0,-13,"978,209",47,26,183.0,0,1,R,180,2,0,-4,"1,404,275",Benjamin Bonzi,Daniel Altmaier,Daniel Altmaier,2
Mallorca,Outdoor,Grass,53,26,188.0,0,0,R,187,-2,0,-10,"1,253,580",217,25,196.0,0,1,L,184,2,0,-2,"168,449",Antoine Bellier,Tallon Griekspoor,Tallon Griekspoor,2
Mallorca,Outdoor,Grass,65,28,180.0,0,0,R,170,-8,0,-9,"2,208,318",5,23,193.0,9,2,R,198,27,2,120,"19,690,892",Stefanos Tsitsipas,Marcos Giron,Marcos Giron,2
Mallorca,Outdoor,Grass,1,26,198.0,13,1,R,182,17,0,140,"24,151,740",19,34,183.0,10,4,R,165,13,1,144,"15,977,950",Roberto Bautista Agut,Daniil Medvedev,Daniil Medvedev,2
Mallorca,Outdoor,Grass,217,25,196.0,0,0,L,184,2,0,-2,"168,449",19,34,183.0,10,1,R,165,13,1,144,"15,977,950",Roberto Bautista Agut,Antoine Bellier,Antoine Bellier,2
Mallorca,Outdoor,Grass,5,23,193.0,9,2,R,198,27,2,120,"19,690,892",47,26,183.0,0,0,R,180,2,0,-4,"1,404,275",Stefanos Tsitsipas,Benjamin Bonzi,Stefanos Tsitsipas,1
Mallorca,Outdoor,Grass,5,23,193.0,9,3,R,198,27,2,120,"19,690,892",19,34,183.0,10,0,R,165,13,1,144,"15,977,950",Stefanos Tsitsipas,Roberto Bautista Agut,Stefanos Tsitsipas,1
Eastbourne,Outdoor,Grass,616,29,188.0,0,0,R,176,0,0,0,"62,785",89,28,183.0,0,0,L,172,1,0,-23,"2,422,322",Thiago Monteiro,Mark Whitehouse,Mark Whitehouse,2
Eastbourne,Outdoor,Grass,93,32,188.0,4,0,R,190,0,0,-2,"7,440,322",219,22,180.0,0,0,R,153,-1,0,-3,"170,399",Steve Johnson,Paul Jubb,Steve Johnson,1
Eastbourne,Outdoor,Grass,88,23,183.0,0,0,R,165,0,0,-7,"1,806,358",288,24,193.0,0,0,R,185,0,0,-2,"86,455",Mikael Ymer,Alastair Gray,Mikael Ymer,1
Eastbourne,Outdoor,Grass,85,33,183.0,1,0,R,174,-6,0,-26,"5,124,430",96,30,185.0,0,1,R,172,-4,0,-18,"2,141,428",John Millman,Henri Laaksonen,John Millman,1
Eastbourne,Outdoor,Grass,77,22,196.0,0,0,R,180,-5,0,-6,"439,251",374,17,183.0,0,0,L,163,-3,0,-3,"79,495",Juncheng Shang,Tomas Martin Etcheverry,Tomas Martin Etcheverry,2
Eastbourne,Outdoor,Grass,462,31,170.0,0,0,R,150,0,0,-5,"284,339",74,30,183.0,0,0,R,181,-7,0,-33,"2,905,237",James Duckworth,Daniel Cox,Daniel Cox,2
Eastbourne,Outdoor,Grass,132,28,183.0,0,0,L,172,-4,0,-11,"1,207,824",66,21,173.0,0,0,L,149,-3,0,-4,"1,332,937",Liam Broady,Hugo Gaston,Liam Broady,1
Eastbourne,Outdoor,Grass,56,20,188.0,0,2,R,185,-1,0,5,"1,253,433",157,34,198.0,10,0,R,209,-3,0,58,"13,511,569",Brandon Nakashima,Sam Querrey,Brandon Nakashima,1
Eastbourne,Outdoor,Grass,89,28,183.0,0,0,L,172,1,0,-23,"2,422,322",374,17,183.0,0,0,L,163,-3,0,-3,"79,495",Thiago Monteiro,Juncheng Shang,Thiago Monteiro,1
Eastbourne,Outdoor,Grass,85,33,183.0,1,0,R,174,-6,0,-26,"5,124,430",132,28,183.0,0,0,L,172,-4,0,-11,"1,207,824",John Millman,Liam Broady,John Millman,1
Eastbourne,Outdoor,Grass,74,30,183.0,0,0,R,181,-7,0,-33,"2,905,237",88,23,183.0,0,1,R,165,0,0,-7,"1,806,358",James Duckworth,Mikael Ymer,James Duckworth,1
Eastbourne,Outdoor,Grass,56,20,188.0,0,0,R,185,-1,0,5,"1,253,433",93,32,188.0,4,0,R,190,0,0,-2,"7,440,322",Brandon Nakashima,Steve Johnson,Brandon Nakashima,1
Eastbourne,Outdoor,Grass,54,27,191.0,2,2,R,168,-2,0,-3,"3,837,473",74,30,183.0,0,0,R,181,-7,0,-33,"2,905,237",Lorenzo Sonego,James Duckworth,Lorenzo Sonego,1
Eastbourne,Outdoor,Grass,32,25,185.0,1,1,R,180,4,0,4,"2,846,828",41,23,185.0,0,0,R,176,2,0,-3,"1,038,623",Tommy Paul,Francisco Cerundolo,Tommy Paul,1
Eastbourne,Outdoor,Grass,56,20,188.0,0,1,R,185,-1,0,5,"1,253,433",156,23,183.0,0,0,R,184,-2,0,-8,"676,345",Brandon Nakashima,Jay Clarke,Brandon Nakashima,1
Eastbourne,Outdoor,Grass,89,28,183.0,0,1,L,172,1,0,-23,"2,422,322",112,24,188.0,3,0,L,160,-10,0,-5,"3,042,098",Thiago Monteiro,Ugo Humbert,Thiago Monteiro,1
Eastbourne,Outdoor,Grass,85,33,183.0,1,1,R,174,-6,0,-26,"5,124,430",46,21,196.0,1,1,R,175,4,0,16,"2,249,982",John Millman,Sebastian Korda,John Millman,1
Eastbourne,Outdoor,Grass,50,25,185.0,1,1,R,168,-1,1,-6,"2,489,016",37,23,183.0,0,0,R,176,-2,0,-2,"2,980,330",Pedro Martinez,Alejandro Davidovich Fokina,Pedro Martinez,1
Eastbourne,Outdoor,Grass,33,32,175.0,1,4,R,165,-2,0,-9,"5,368,587",86,34,180.0,1,1,L,174,0,0,-45,"9,064,291",Daniel Evans,Adrian Mannarino,Daniel Evans,1
Eastbourne,Outdoor,Grass,94,20,193.0,0,1,L,187,2,0,1,"388,186",34,21,193.0,0,0,R,183,1,0,8,"1,263,160",Jack Draper,Jenson Brooksby,Jack Draper,1
Eastbourne,Outdoor,Grass,29,19,188.0,1,0,R,169,3,1,0,"1,147,871",135,26,183.0,0,1,L,165,2,0,2,"243,979",Ryan Peniston,Holger Rune,Holger Rune,2
Eastbourne,Outdoor,Grass,28,24,188.0,1,2,R,190,-1,0,-18,"5,737,564",38,25,196.0,1,1,R,180,1,1,1,"3,700,929",Alexander Bublik,Frances Tiafoe,Frances Tiafoe,2
